Tweet_created_at,likes_count,replies_count,retweets_count,username,name,birth_date,country_name,tweet_text,id,year
Thu Feb 15 22:45:37 +0000 2024,103,9,47,USER_00054,NAME_00054,,Canada,"Sacramento, CA - Joyce Morrow was diagnosed with Stage 4 Colon cancer and is going into hospice after 3 weeks.

That is the speed of COVID-19 mRNA Vaccine Induced Turbo Colon Cancer progression.

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/Ub3w1lsSsO",1.76E+18,2024
Wed Feb 14 23:13:16 +0000 2024,244,4,141,USER_00054,NAME_00054,,Canada,"31 year old pop artist Cat Janice was diagnosed with sarcoma in 2022 after finding a lump in her neck

In early 2023 she was cancer free. 

By May 2023 it metastasized to her lungs as Stage 4 and is terminal

Ddx: COVID-19 mRNA Vaccine Turbo Cancer
#DiedSuddenly #cdnpoli #ableg https://t.co/4WQT2KtKzn",1.76E+18,2024
Thu Feb 15 11:53:20 +0000 2024,1407,65,913,USER_00054,NAME_00054,,Canada,"NEW ARTICLE: mRNA Injury Series - TURBO Brain Cancer due to University COVID-19 Vaccine Mandates in the United States - three tragic cases

All COVID-19 Vaccine mandates were unscientific, unethical and illegal. 

Some of the worst crimes of the pandemic were committed by Universities & Colleges who mandated toxic mRNA products on their students.

35 year old Leeann Kaiser was a Bachelor of Science student at University of Maine at Fort Kent.

She didn't want to take COVID-19 Vaccines but was forced to by her University.

Months after her last mandated COVID-19 Vaccine, she developed a very large brain tumor. 

""I’m very concerned about possibly going completely blind before I have the surgery, which is scheduled for February 20th, four days after my 36 birthday.""

“I believe this tumor is a direct result of the Covid vaccine, which I never wanted and immediately stopped getting shots of after I was no longer mandated to have it anymore by the school and would not have to worry about facing any consequences such as not being able to set foot on campus anymore if I didn’t have it. If the vaccine wasn't the cause, I still believe that it may have significantly contributed to what happened.”

I present three cases of Turbo Cancers of the brain that developed after University mandated COVID-19 Vaccination.

May 2023 - Analucia Cabanillas Cespedes was diagnosed with a Grade 3 gemistocytic astrocytoma on June 15, 2021, and a 7.5cm tumor was surgically removed and she was cancer free.

She went on to pursue nursing school at University of Florida from 2021 to 2023, which mandated COVID-19 Vaccines (to be able to do rotations in the hospitals).

In May 2023 she was diagnosed with a new, more aggressive brain tumor, a Grade 4 Glioblastoma which is inoperable, has affected her mobility and has confined her to a wheelchair. It is “the size of a pear”.

Thousands of University and College students have developed Turbo Cancers after being mandated toxic, experimental mRNA products.

One day, every University and College leader must be held accountable for the harm they knowingly caused by mandating experimental pharma products.

Article Link in photo to avoid shadowban, just re-type the URL in the 1st photo at the top, into your browser to access

@HighWireTalk @ClaytonMorris @VigilantFox
@TheChiefNerd @LauraLynnTT @BLNewsMedia
@OdessaOrlewicz @TuckerCarlson @joerogan
@twc_health

#DiedSuddenly #cdnpoli #ableg",1.76E+18,2024
Thu Feb 15 20:09:31 +0000 2024,145,8,76,USER_00054,NAME_00054,,Canada,"Glasgow, Scotland - 51 year old Ultra Sonic DJ Mallorca Lee died after a short battle with Stage 4 Cancer

Diagnosis to death: 1 month (Jan.9 to Feb.5, 2024)

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/gHWTRorQtH",1.76E+18,2024
Mon Feb 05 04:52:32 +0000 2024,608,16,330,USER_00054,NAME_00054,,Canada,"UK - 29 year old Hannah Williams died suddenly on Oct.1, 2023

just 4 months after being diagnosed with Stage 3 Lung Cancer while she was pregnant

Diagnosis to death: 4 months.

COVID-19 mRNA Vaccine Turbo Cancer high on Ddx

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/tV7chnvijh",1.75E+18,2024
Mon Feb 05 17:39:05 +0000 2024,460,22,242,USER_00054,NAME_00054,,Canada,"Former newsreader at CBC Radio in Toronto, Canada Connie Sinclair died on Feb.2, 2024 after a recurrence of Multiple Myeloma (blood cancer) in early 2023.

COVID-19 mRNA Vaccine status is now the most important info in such cases due to Turbo Cancer

#DiedSuddenly #cdnpoli #ableg https://t.co/b22bw3fOf6",1.75E+18,2024
Wed Feb 14 23:51:10 +0000 2024,96,3,54,USER_00054,NAME_00054,,Canada,"Brownsville, TX - High School counselor Mari had surgery in May 2023 to remove a 12 inch tumor from her abdomen. It was a Stage 4 sarcoma.

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer Sarcoma

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/mUpxfwfPlL",1.76E+18,2024
Tue Feb 13 06:56:24 +0000 2024,428,124,100,USER_00054,NAME_00054,,Canada,"CA Medical Oncologist Dr.Jan Kirsch had her 6th COVID-19 Vaccine 

Believes mRNA is ""safe and effective""
Doesn't believe Turbo Cancer exists.

I'm at 0 mRNA. I'm the leading researcher on mRNA Induced Turbo Cancer

We may be opposites but every MD should be as upfront as she is.",1.76E+18,2024
Tue Feb 13 21:33:58 +0000 2024,305,16,167,USER_00054,NAME_00054,,Canada,"Kiwi family of 8 rocked by cancer battle:

37 year old Pania Dunne Tarei was diagnosed with Stage 4 Breast Cancer on May 14, 2023 &amp; died Jan.13, 2024.

Diagnosis to death: 8 months

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/RMuWbQ7kxH",1.76E+18,2024
Wed Feb 07 05:43:35 +0000 2024,238,24,90,USER_00054,NAME_00054,,Canada,"Texas - Dr.Daniel Bockmann, DC (chiropractor)

was diagnosed with Stage 4 Pancreatic Cancer metastatic to liver.

Youtube Video: ""2-6 months to live &amp; the cool thing about cancer""

Ddx: COVID-19 mRNA Vaccine Induced Turbo 
Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/MPSRC1CdSk",1.76E+18,2024
Fri Feb 09 16:57:54 +0000 2024,793,48,479,USER_00054,NAME_00054,,Canada,"UT - 28 yo Laycee Barnett was pregnant &amp; had flu sx Jan.10

By Jan.13 baby had no heartbeat, she was diagnosed with Acute Myeloid Leukemia on Jan.14 &amp; died 1 day later on Jan.15, 2024

Diagnosis to death: 1 day

COVID-19 Vaccine Turbo Cancer Leukemia on Ddx

#DiedSuddenly #ableg https://t.co/S2UNCjug9T",1.76E+18,2024
Mon Feb 12 03:26:38 +0000 2024,326,6,188,USER_00054,NAME_00054,,Canada,"LAPD Police Officer - 29 year old Austin Cronkrite died on Dec.17, 2023 after short battle with cancer

Diagnosis to death: 3 months

COVID-19 mRNA Vaccine Induced Turbo Cancer on top of Ddx, especially in a vaccine mandated job.

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/EdA82T55OM",1.76E+18,2024
Wed Feb 14 23:38:09 +0000 2024,161,2,89,USER_00054,NAME_00054,,Canada,"Brazilian soccer player who played on Uruguay teams, died on Feb.2, 2024 from a very rare retroperitoneal cancer

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/rbv3cNrApQ",1.76E+18,2024
Mon Feb 12 03:39:14 +0000 2024,322,9,180,USER_00054,NAME_00054,,Canada,"FL - 45 year old Jason Wilhelm was diagnosed with a very rare ""Ampullary Cancer"" at Stage 4.

He died 10 days later on Mar.19, 2022

Diagnosis to death: 10 days

COVID-19 mRNA Vaccine Turbo Cancer top of Ddx.
Very rapid progression

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/K4vimQtpE2",1.76E+18,2024
Thu Feb 15 02:11:35 +0000 2024,205,17,73,USER_00054,NAME_00054,,Canada,"Brooklyn, CT - Young nurse Alisha Cooper was diagnosed with Grade 4 Glioblastoma on Aug.10, 2023

After 6 weeks of chemo and radiation everyday, the tumor has not responded.

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/8h9dPvikcO",1.76E+18,2024
Tue Feb 13 01:23:09 +0000 2024,1183,48,244,USER_00054,NAME_00054,,Canada,"@JacquiDeevoy1 They are doing everything possible to cover up COVID-19 mRNA Vaccine Induced Turbo Cancer deaths.

It's the topic I get attacked on and threatened on the most.",1.76E+18,2024
Wed Feb 07 04:54:38 +0000 2024,654,39,387,USER_00054,NAME_00054,,Canada,"Ontario Hockey League morning loss of London Knights forward 39 year old Logan Hunter

who died on Feb.2, 2024. He was diagnosed with pancreatic cancer in Dec.2023.

Diagnosis to death: 1 month

Ddx: COVID-19 mRNA Vaccine Induced Turbo 
Cancer

#DiedSuddenly #cdnpoli #ableg https://t.co/z6En87DTiK",1.76E+18,2024
Wed Feb 14 23:49:32 +0000 2024,76,1,39,USER_00054,NAME_00054,,Canada,"Newburgh, NY - 23 year old Andrew Velasquez was diagnosed with a Stage 4 Desmoplastic Small Round Cell Tumor, very rare sarcoma in Feb.2023.

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer Sarcoma

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/OFGwzHzkes",1.76E+18,2024
Mon Feb 12 22:39:35 +0000 2024,213,14,107,USER_00054,NAME_00054,,Canada,"Pensacola, FL - 36 year old US Army soldier Adam McHugh was diagnosed with Stage 4 Lymphoma in Aug, 2023 &amp; died Nov.24, 2023

Diagnosis to death: 3.5 months

That's extremely rapid for lymphoma

Ddx: COVID-19 mRNA Vaccine Turbo Cancer

#DiedSuddenly #cdnpoli #ableg https://t.co/x6nDifgL7T",1.76E+18,2024
Thu Feb 08 03:01:32 +0000 2024,170,7,83,USER_00054,NAME_00054,,Canada,"Oxford, UK - 50 year old soccer player Stuart Gray died after a battle with cancer.

""Stuart had been bravely fighting cholangiocarcinoma""

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/EUMZ2paRLm",1.76E+18,2024
Thu Feb 08 03:46:48 +0000 2024,168,11,82,USER_00054,NAME_00054,,Canada,"New Zealand - 30 year old Cam Hopkirk was diagnosed with  Grade 4 Glioblastoma brain cancer after suffering a seizure at work on Nov.21, 2022

He died 12 months later on Nov.19, 2023

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/hxjCU1z9zV",1.76E+18,2024
Tue Feb 13 22:08:21 +0000 2024,618,49,385,USER_00054,NAME_00054,,Canada,"UK - 13 month old Harper developed a bruise under her eye

Diagnosis in April 2023: Stage 4 Neuroblastoma

Her parents are both COVID-19 mRNA Vaccinated teachers from Manchester, England

Baby's Vaccine status unknown

Turbo Cancers developing in babies of mRNA jabbed moms? 🤔 https://t.co/H64kwQa7eD",1.76E+18,2024
Wed Feb 07 04:33:21 +0000 2024,189,9,87,USER_00054,NAME_00054,,Canada,"Peoria, IL - 45 year old Tim Beck died on Jan.22, 2024

He was diagnosed with Stage 4 Colon cancer in Oct.2022 &amp; had 3 surgeries &amp; 12 rounds of Chemo.

Diagnosis to death: 15 months

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/DfKwkgnXuX",1.76E+18,2024
Mon Feb 12 04:27:55 +0000 2024,239,6,111,USER_00054,NAME_00054,,Canada,"College Park, GA - 43 year old Police Sergeant Shakeya Lee-Shawn Walker died on her birthday on Jan.16, 2024

""medical complications""
""cancer team""

In a COVID-19 mRNA Vaccine mandated profession - any death requires investigation

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/lBjVYZIori",1.76E+18,2024
Mon Feb 12 18:35:07 +0000 2024,216,5,114,USER_00054,NAME_00054,,Canada,"St. George, UT - 38 year old Curtis Blake died from complications of cancer on Oct.15, 2023

He had battled Acute Myeloid Leukemia for a year

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/X7t9VICdm2",1.76E+18,2024
Mon Feb 12 04:44:52 +0000 2024,205,9,99,USER_00054,NAME_00054,,Canada,"San Antonio, TX - 37 year old Krystal Nicole Garza, pediatric nurse, died on Oct.9, 2023.

She died after a short battle with a very rare cancer, synovial sarcoma.

Ddx: COVID-19 mRNA Vaccine Induced Turbo Cancer

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/AAqKRow543",1.76E+18,2024
Thu Feb 08 02:28:26 +0000 2024,143,7,48,USER_00054,NAME_00054,,Canada,"Ohio - 38 year old John W. Storms died on Jan.20, 2024 after a 9 month battle with leukemia.

Dx April 2023. ""remained positive and confident he would get to remission""

COVID-19 mRNA Vaccine status is key to identify Turbo Cancer Leukemia

#DiedSuddenly #cdnpoli #ableg https://t.co/0Msq5Hx4db",1.76E+18,2024
Mon Feb 05 05:07:28 +0000 2024,63,4,28,USER_00054,NAME_00054,,Canada,"UK - 39 year old Rowena Claire Stanyer died peacefully on Sep.8, 2023.

Donations to a breast cancer charity.

COVID-19 mRNA Vaccine Turbo Breast Cancer on Ddx.

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/D7wiE46FtE",1.75E+18,2024
Thu Feb 15 22:57:13 +0000 2024,597,34,344,USER_00054,NAME_00054,,Canada,"Los Angeles, CA - 15 year old Nolan Yearout plays basketball and baseball at Estancia High School.

He was taken to ER for ""flu"" on Jan.20, has been in ICU for 16 days, has ""myocarditis"" and now waiting for possible heart transplant.

Parents don't know COVID-19 mRNA Vaccines do this

Ddx: COVID-19 mRNA Vaccine Induced Myocarditis

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna",1.76E+18,2024
Thu Feb 15 18:11:43 +0000 2024,172,10,107,USER_00054,NAME_00054,,Canada,"New York City public servant 56 year old Paul Vallone, who pushed COVID-19 Vaccines, died suddenly on Jan.27, 2024 from a heart attack.

COVID-19 mRNA Vaccine sudden deaths are at an all time high

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/OqOzXcmRvp",1.76E+18,2024
Thu Feb 15 22:41:39 +0000 2024,136,6,70,USER_00054,NAME_00054,,Canada,"46 year old football coach Radford Dudoit, at Kalani High School, Hawaii

had complications after heart surgery, losing both feet and his left hand. He died Feb.1, 2024

Did he suffer COVID-19 Vaccine injuries including the heart?

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/8ggv2yFNCS",1.76E+18,2024
Thu Feb 15 01:48:32 +0000 2024,94,7,42,USER_00054,NAME_00054,,Canada,"California - 13 year old football player Cash Hennessy suffered a heart attack on Sep.17, 2022 at a football game

""had to have open heart surgery after doctors found out about congenital heart condition the family didn't know about""

His COVID-19 Vaccine status still important https://t.co/K2pf5OPE9y",1.76E+18,2024
Mon Feb 12 18:46:53 +0000 2024,435,20,273,USER_00054,NAME_00054,,Canada,"Midland, TX - 29 year old John Michael Soza died suddenly on Oct.15, 2023.

""His heart just stopped""

COVID-19 mRNA Vaccine sudden deaths are at an all time high

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/rmQGmqW2hm",1.76E+18,2024
Thu Feb 08 02:38:33 +0000 2024,234,15,104,USER_00054,NAME_00054,,Canada,"Sherwood, OR - 29 year old Megan Gillum died from a cardiac arrest on Jan.24, 2024.

Congenital Heart Diseases have skyrocketed since the rollout of 100% safe and effective COVID-19 mRNA Vaccines, which do not cause cardiac arrests

#DiedSuddenly #cdnpoli #ableg #Pfizer #Moderna https://t.co/9K2on2jSEp",1.76E+18,2024
