Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year
2022-12-28 06:19:48 Iran Standard Time,USER_00081,NAME_00081,@DylanLeigh03 @Holly_in_CA @soclib_fiscnsrv @ar15m4mid @davidzweig What facts do you have to discredit someone’s testimony? We know people who are vaccinated have died. We know vaccines don’t prevent Covid. We know Remdesvir shuts down kidneys. We know ivermectin has helped prevent people from getting Covid. It’s between you &amp; your Dr.,2,0,1,North America,1.61E+18,2022
2022-12-28 03:29:00 Iran Standard Time,USER_00082,NAME_00082,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/n0J0Pok2sx  https://t.co/SxQAtq3ZSW,0,0,0,North America,1.61E+18,2022
2022-12-28 00:00:47 Iran Standard Time,USER_00083,NAME_00083,I won’t be on Twitter as much for about a week.  I’m pretty sick.  My sinuses and kidneys are infected again.  Long haul Covid is the worst.  Please wear your mask and get the vaccines.  Stay alive and Resist.  Love you more❤️❤️,158,127,877,North America,1.61E+18,2022
2022-12-27 21:21:32 Iran Standard Time,USER_00084,NAME_00084,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/X7SeN94Wqy  https://t.co/WYMAypb3oD,0,0,0,North America,1.61E+18,2022
2022-12-27 16:03:48 Iran Standard Time,USER_00085,NAME_00085,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/K7HPFyiFWT  https://t.co/TBoHmkO2BN,0,0,0,North America,1.61E+18,2022
2022-12-27 15:20:39 Iran Standard Time,USER_00086,NAME_00086,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/pAGcRkeJO9  https://t.co/Lf3w5Du9OW,0,0,1,North America,1.61E+18,2022
2022-12-27 07:50:01 Iran Standard Time,USER_00087,NAME_00087,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine  https://t.co/yhFyU17G4J,1,22,92,North America,1.61E+18,2022
2022-12-27 07:30:31 Iran Standard Time,USER_00088,NAME_00088,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine  https://t.co/2padvNBGec,5,30,84,North America,1.61E+18,2022
2022-12-27 06:50:00 Iran Standard Time,USER_00089,NAME_00089,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine  https://t.co/nHvmFrprG8,22,208,698,North America,1.61E+18,2022
2022-12-27 06:03:42 Iran Standard Time,USER_00090,NAME_00090,"Parents Sue Hospital for Denying Kidney Transplant to Girl Who Refused COVID Vaccine   https://t.co/DjoS5xcBbI   Pro-Life News Report  Monday, December 26, 2022",0,0,0,North America,1.61E+18,2022
2022-12-27 05:20:59 Iran Standard Time,USER_00091,NAME_00091,"""Christine 'Chrissy' Hicks alleged the hospital waited until her teen daughter, Yulia Hicks, was in stage 5 kidney failure to inform the family she would remain inactive on the list unless she received the COVID-19 vaccine...""    https://t.co/qfifrjQdLq",2,0,0,North America,1.61E+18,2022
2022-12-27 03:31:26 Iran Standard Time,USER_00092,NAME_00092,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/WhoVaej6JP  https://t.co/YhL72dPCXo,0,0,0,North America,1.61E+18,2022
2022-12-27 02:22:22 Iran Standard Time,USER_00093,NAME_00093,"@boorad1234 @ZeroPopulism @AlexBerenson The increase was due to covid disease (it damages the heart, brain, lungs, and kidneys), not the vaccine. The increase started before we even had a vaccine.",1,0,0,North America,1.61E+18,2022
2022-12-26 22:09:25 Iran Standard Time,USER_00094,NAME_00094,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/jzL21fLgxq  https://t.co/yWrKCLl7Si,0,1,2,North America,1.61E+18,2022
2022-12-26 13:44:08 Iran Standard Time,USER_00095,NAME_00095,#HappyHolidays friends!I have been sick for almost 2 years due to a #COVID #vaccine injury that damaged my #kidneys.I have lost everything &amp; facing homelessness. Please consider supporting me with a #donation or RT:   https://t.co/fjpgeMol87 #GoFundMe #christmas #NewYear #NYE2023,3,3,3,North America,1.61E+18,2022
2022-12-26 09:15:58 Iran Standard Time,USER_00096,NAME_00096,"@IsabellaMDeLuca 2/2 I spent 12 days in the hospital battling this infection and my kidneys were having none of it. After thousands of dollars spent on very expensive medication, 3 months of twice a day IV medications I’m ok. I will never get another COVID vaccine or booster.",1,0,19,North America,1.61E+18,2022
2022-12-25 20:00:01 Iran Standard Time,USER_00097,NAME_00097,"WATCH! AAKP made public comments on the National Academies DRAFT COVID vaccination plan. LISTEN to what we said to make clinical trials and vaccines more inclusive, trusted, and accessible to ALL kidney patients!  https://t.co/6rn7sgXrpP  https://t.co/aqvo6ksQJA",0,1,1,North America,1.61E+18,2022
2022-12-25 16:35:12 Iran Standard Time,USER_00098,NAME_00098,"@MattHoyOfficial @Christjohn34 Pretty evident, human immune system works. My brother and I are both 60+ and smokers, both NEVER vaccinated and both had covid twice with only bad headaches. My healthy aunt got vaccinated developed heart &amp; kidney isssues and passed : WHO says only 10% of the planet needs vaccine",0,0,1,North America,1.61E+18,2022
2022-12-25 04:05:29 Iran Standard Time,USER_00099,NAME_00099,@MartinKulldorff And the entire corrupt medical establishment that pushed it &amp; still are.  They are still giving remdisavir for covid...we are seeing so many new cases of kidney failure in the elderly...vaccines???  Remdisavir???  Cocktail???,0,0,3,North America,1.61E+18,2022
2022-12-24 22:39:35 Iran Standard Time,USER_00100,NAME_00100,"@farmingandJesus No, but I know of several who rejected vaccines, got Covid and are now dying of Covid related kidney failure, while there is essentially no proof that the vaccines caused any harm except to Covid virus.",1,0,2,North America,1.61E+18,2022
2022-12-24 19:30:39 Iran Standard Time,USER_00101,NAME_00101,"#DYK: If you are 65+ or have certain health conditions (such as heart, lung, or kidney disease), you are at higher risk from #COVID-19? #GetVaccinated (with an updated booster) to help restore your protection, which can weaken over time.   Learn more:  https://t.co/ShfG0eTq7Q  https://t.co/Lv3VZDCRgu",1,1,1,North America,1.61E+18,2022
2022-12-23 05:34:17 Iran Standard Time,USER_00102,NAME_00102,"@eleni_roussos @drkerrynphelps After receiving the Covid vaccine my mother lost both of her Kinsey’s 8 days later all due to the Covid vaccine. She went from perfectly healthy with no prior health conditions to losing her kidneys, struggling for seven months and lost her life that you.",0,0,0,North America,1.61E+18,2022
2022-12-23 00:15:41 Iran Standard Time,USER_00103,NAME_00103,"After doing some extensive research that is public knowledge for anyone who wants to research the information, I found out that HEK 293 cells also known as Human Embryonic Kidney cells that come from aborted babies are found in many vaccines we take today including covid 19.  https://t.co/Gd4gFW84zP",2,0,3,North America,1.61E+18,2022
2022-12-22 19:34:53 Iran Standard Time,USER_00104,NAME_00104,Read our story of a recent BC study showing a significantly reduced risk of COVID-19 for vaccinated non-dialysis kidney patients  – up to 78% with 3 vaccine doses – compared to pre-vaccination:  https://t.co/wRkBFDHgZe #KidneyResearch #KidneyPatients @Providence_Hlth @PHSAofBC  https://t.co/7ot2sprZw5,0,0,3,North America,1.61E+18,2022
2022-12-22 10:14:51 Iran Standard Time,USER_00098,NAME_00098,@dbyrd000 @RandyMathew5 @RachelBSYD2 My aunt whom was previously healthy developed heart and kidney problems and died soon after her vaccination. Thankfully my brother and I were NEVER vaccinated and we're both 60+ and both had covid 2x with nothing more than some bad headaches. The vaccine is nasty stuff,1,3,3,North America,1.61E+18,2022
2022-12-21 21:23:59 Iran Standard Time,USER_00105,NAME_00105,"@Mark185876461 @catturd2 My daughter 27, 2 months post vaccine reproductive issues, full hysterectomy. Son in law 28, tachycardia, now on heart medication.  Myself, 2 months post vaccine, rheumatoid arthritis  kidney, liver issues I'm only 50!   And we still got severe covid!  Just stop the bs lies.",1,0,1,North America,1.61E+18,2022
2022-12-20 23:41:49 Iran Standard Time,USER_00106,NAME_00106,"@liberty_james1 It's nonsensical to me in her case, bc kidney ADRs are related to the shot.  This is the WHO's ADR public access website. Search on 'Covid-19 Vaccine.' Select the disclaimer on landing page, then search next pg. Public cannot report on it.  https://t.co/3dXUMuzJS3",0,0,0,North America,1.61E+18,2022
2022-12-20 23:03:38 Iran Standard Time,USER_00107,NAME_00107,"@SheridanLeeB @FiveTimesAugust @cafreeland I've had 3 Covid vaccines couple of boosters, Flu vaccine and every friggin vaccine out there available.  Haven't had even a sniffle and my blood work and pee has come out perfect. Cardiogram perfect, lungs perfect, kidneys perfect everything perfect. Had my teeth cleaned perfect",5,0,0,North America,1.61E+18,2022
2022-12-20 09:41:55 Iran Standard Time,USER_00108,NAME_00108,@P_McCulloughMD @barnes_law @XRadarP My major issues are not from the vaccine they are from a horrendous case of COVID and what I believe is the other issue being treated with that stupid Remdesivir that crap has screwed with my kidneys and my liver. I have syncope and blood clotting issues and lung damage etc help,0,0,0,North America,1.61E+18,2022
2022-12-20 08:06:57 Iran Standard Time,USER_00109,NAME_00109,"@SolNataMD I'm young, but immunocompromised from my kidney transplant meds. I got COVID this October and was badly hit. If it wasn't for monoclonal antibody therapy and my vaccines, I probably would have been hospitalized. I am just getting over my worst symptoms. COVID is not over.",2,0,19,North America,1.61E+18,2022
2022-12-18 06:53:23 Iran Standard Time,USER_00110,NAME_00110,@ChuckCallesto No surprise here. I believe my Pfizer vaccine and booster 2020 plus COVID in 2022 expedited my kidney failure and now I need dialysis. But my doctors won’t confirm or deny my beliefs.,0,0,0,North America,1.60E+18,2022
2022-12-13 17:16:13 Iran Standard Time,USER_00111,NAME_00111,Mechanism of deadly thick clots caused by spike protein concentration in covid mrna vaccine.Causing thrombosis forming an amyloid like substance attacking heart lungs kidney and brain .  https://t.co/Vs5kAgyII9,2,7,16,North America,1.60E+18,2022
2022-12-12 21:30:39 Iran Standard Time,USER_00112,NAME_00112,@CrystalHope1979 @catturd2 @elonmusk There is nuance. I am vaccinated with one booster. Im 47 with history of Kidney cancer and heart disease. For my 5 year old twins the risk of heart inflammation from the vaccine is greater than from infection. They previously had covid in Jan 22. No vaccine for them rn.,0,0,3,North America,1.60E+18,2022
2022-12-12 08:25:54 Iran Standard Time,USER_00113,NAME_00113,"@dmischo @TomFitton My husband had a kidney transplant 3 years ago -no vaccine , he has been so very healthy  - He did stay away  from people for the first 18 mos, he takes all the med he is supposed to take daily - we have been exposed to Covid 4 times and  neither one of us has had Covid-",0,0,3,North America,1.60E+18,2022
2022-12-11 03:23:18 Iran Standard Time,USER_00114,NAME_00114,Duke University Refuses Kidney Transplant To Dying Girl For Refusing COVID Vaccine via @nationalfile  https://t.co/P06BgTNmmN,0,0,0,North America,1.60E+18,2022
2022-12-11 01:45:46 Iran Standard Time,USER_00114,NAME_00114,@elonmusk Plans? Can you also expose Duke refusing kidney transplant to 14 year old patient that has been working with Duke and refused transplant for no Covid vaccine! I’d love your staff to work on!,0,0,0,North America,1.60E+18,2022
2022-12-10 17:45:29 Iran Standard Time,USER_00115,NAME_00115,"@FoxNews the 14 year old girl will have her immune system wiped out to receive a kidney. Which means if she gets Covid she is immunocompromised. As such, would be a priority for the vaccine. What am I missing?",0,0,0,North America,1.60E+18,2022
2022-12-08 04:13:27 Iran Standard Time,USER_00116,NAME_00116,"Duke University Denies Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -    I HAVE NO WORDS, THIS IS DISGUSTING 🤯    https://t.co/U2RWp4PIuw  https://t.co/X2Novu4OfD",0,0,0,North America,1.60E+18,2022
2022-12-30 21:49:52 Iran Standard Time,USER_00117,NAME_00117,Horrifying.  Duke University denies Kidney transplant to child who doesn't have the COVID vaccine.  @michaeljknowles interviews her adoptive parents  https://t.co/I3YhmDOFl8,133,521,2160,North America,1.61E+18,2022
2022-12-30 08:25:21 Iran Standard Time,USER_00118,NAME_00118,@SolarisDog9 @JAGY197 @H1dd3nH4nd That’s BS. I don’t believe in the vaccines but I had COVID in 2020 and it saved my life. My kidneys are perfectly fine. It’s better than dieing or being vented.,3,0,0,North America,1.61E+18,2022
2022-12-29 08:14:45 Iran Standard Time,USER_00119,NAME_00119,Parents Sue Duke Hospital for Denying Kidney Transplant to 14-Year-Old Girl Who Refused COVID Vaccine -  https://t.co/omPSTEUL55  https://t.co/2V03JVBqly,0,0,0,North America,1.61E+18,2022
2022-10-04 05:31:38 Iran Standard Time,USER_00120,NAME_00120,"@abrasivenoodle @akmonday @JulieLovesWind @AlexBerenson Just as I can’t assume it was drugs, you can’t assume it was the vaccine. People also could have heart disease in their family and many of us have risk factors. People have been dying of heart attacks for years including my father in law at age 47, long before covid was a thing.",0,0,0,North America,1.58E+18,2022
